0<ml>Chart-5<ml>Chart-5<ml>mmm Chart5b / source / org / jfree / data / xy / XYSeries . java 	 2017 - 03 - 20 <nl> ppp Chart5b_Patch5 / source / org / jfree / data / xy / XYSeries . java 	 2017 - 04 - 11 <nl> / / new item . . . otherwise it will be just - 1 and we should just <nl> / / append the value to the list . . . <nl> if ( this . autoSort ) { <nl> - this . data . add ( - index - 1 , new XYDataItem ( x , y ) ) ; <nl> + this . data . add ( new org . jfree . data . xy . XYDataItem ( x , y ) ) ; <nl> } <nl> else { <nl> this . data . add ( new XYDataItem ( x , y ) ) ; <nl> 
0<ml>Math-33<ml>Math-33<ml>mmm Math33b / src / main / java / org / apache / commons / math3 / optimization / linear / SimplexTableau . java 	 2017 - 05 - 03 <nl> ppp Math33b_Patch159 / src / main / java / org / apache / commons / math3 / optimization / linear / SimplexTableau . java 	 2017 - 05 - 03 <nl> for ( int i = getNumObjectiveFunctions ( ) ; i < getArtificialVariableOffset ( ) ; i + + ) { <nl> final double entry = tableau . getEntry ( 0 , i ) ; <nl> if ( Precision . compareTo ( entry , 0d , maxUlps ) > 0 ) { <nl> + if ( org . apache . commons . math3 . optimization . linear . SimplexTableau . this . numSlackVariables < org . apache . commons . math3 . optimization . linear . SimplexTableau . this . constraints . size ( ) ) { <nl> columnsToDrop . add ( i ) ; <nl> } <nl> } <nl> + } <nl> / / non - basic artificial variables <nl> for ( int i = 0 ; i < getNumArtificialVariables ( ) ; i + + ) { <nl> 
0<ml>Lang-39<ml>Lang-39<ml>mmm Lang39b / src / java / org / apache / commons / lang3 / StringUtils . java 	 2017 - 03 - 20 <nl> ppp Lang39b_Patch20 / src / java / org / apache / commons / lang3 / StringUtils . java 	 2017 - 04 - 11 <nl> int increase = 0 ; <nl> / / count the replacement text elements that are larger than their corresponding text being replaced <nl> + if ( repeat ) <nl> for ( int i = 0 ; i < searchList . length ; i + + ) { <nl> int greater = replacementList [ i ] . length ( ) - searchList [ i ] . length ( ) ; <nl> if ( greater > 0 ) { <nl> 
0<ml>Math-87<ml>Math-87<ml>mmm Math87b / src / java / org / apache / commons / math / optimization / linear / SimplexTableau . java 	 2017 - 05 - 03 <nl> ppp Math87b_Patch175 / src / java / org / apache / commons / math / optimization / linear / SimplexTableau . java 	 2017 - 05 - 03 <nl> / / x - <nl> if ( ! restrictToNonNegative ) { <nl> + if ( ( 1 ) ! = ( constraints . size ( ) ) ) { <nl> matrix [ row ] [ getSlackVariableOffset ( ) - 1 ] = <nl> getInvertedCoeffiecientSum ( constraint . getCoefficients ( ) ) ; <nl> } <nl> + } <nl> / / RHS <nl> matrix [ row ] [ width - 1 ] = constraint . getValue ( ) ; <nl> 
0<ml>Math-42<ml>Math-42<ml>mmm Math42b / src / main / java / org / apache / commons / math / optimization / linear / SimplexTableau . java 	 2017 - 05 - 03 <nl> ppp Math42b_Patch163 / src / main / java / org / apache / commons / math / optimization / linear / SimplexTableau . java 	 2017 - 05 - 03 <nl> for ( int i = 0 ; i < getNumArtificialVariables ( ) ; i + + ) { <nl> int col = i + getArtificialVariableOffset ( ) ; <nl> if ( getBasicRow ( col ) = = null ) { <nl> + if ( 1 < = org . apache . commons . math . optimization . linear . SimplexTableau . this . numSlackVariables ) { <nl> columnsToDrop . add ( col ) ; <nl> } <nl> } <nl> + } <nl> double [ ] [ ] matrix = new double [ getHeight ( ) - 1 ] [ getWidth ( ) - columnsToDrop . size ( ) ] ; <nl> for ( int i = 1 ; i < getHeight ( ) ; i + + ) { <nl> 
1<ml>Lang-57<ml>Lang-57<ml>mmm Lang57b / src / java / org / apache / commons / lang / LocaleUtils . java 	 2017 - 08 - 23 <nl> ppp Lang57b_PatchHDRepair1 / src / java / org / apache / commons / lang / LocaleUtils . java 	 2017 - 08 - 23 <nl> * @ return true if the locale is a known locale <nl> * / <nl> public static boolean isAvailableLocale ( Locale locale ) { <nl> - return cAvailableLocaleSet . contains ( locale ) ; <nl> + return availableLocaleList ( ) . contains ( locale ) ; <nl> } <nl> / / - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - <nl> 
0<ml>Math-41<ml>Math-41<ml>mmm Math41b / src / main / java / org / apache / commons / math / stat / descriptive / moment / Mean . java 	 2017 - 05 - 03 <nl> ppp Math41b_Patch162 / src / main / java / org / apache / commons / math / stat / descriptive / moment / Mean . java 	 2017 - 05 - 03 <nl> for ( int i = begin ; i < begin + length ; i + + ) { <nl> correction + = weights [ i ] * ( values [ i ] - xbarw ) ; <nl> } <nl> + if ( xbarw < length ) { <nl> return xbarw + ( correction / sumw ) ; <nl> } <nl> + } <nl> return Double . NaN ; <nl> } <nl> 
0<ml>Math-85<ml>Math-85<ml>mmm Math85b / src / java / org / apache / commons / math / analysis / solvers / UnivariateRealSolverUtils . java 	 2017 - 05 - 03 <nl> ppp Math85b_Patch174 / src / java / org / apache / commons / math / analysis / solvers / UnivariateRealSolverUtils . java 	 2017 - 05 - 03 <nl> } while ( ( fa * fb > 0 . 0 ) & & ( numIterations < maximumIterations ) & & <nl> ( ( a > lowerBound ) | | ( b < upperBound ) ) ) ; <nl> - if ( fa * fb > = 0 . 0 ) { <nl> + if ( maximumIterations = = initial ) { <nl> throw new ConvergenceException ( <nl> " number of iterations = { 0 } , maximum iterations = { 1 } , " + <nl> " initial = { 2 } , lower bound = { 3 } , upper bound = { 4 } , final a value = { 5 } , " + <nl> 
0<ml>Math-28<ml>Math-28<ml>mmm Math28b / src / main / java / org / apache / commons / math3 / optimization / linear / SimplexSolver . java 	 2017 - 05 - 03 <nl> ppp Math28b_Patch158 / src / main / java / org / apache / commons / math3 / optimization / linear / SimplexSolver . java 	 2017 - 05 - 03 <nl> } <nl> } <nl> } <nl> + if ( minRatioPositions . isEmpty ( ) ) { <nl> return minRow ; <nl> } <nl> + } <nl> return minRatioPositions . get ( 0 ) ; <nl> } <nl> 
1<ml>Lang-44<ml>Lang-44<ml>mmm Lang44b / src / java / org / apache / commons / lang / NumberUtils . java 	 2017 - 03 - 20 <nl> ppp Lang44b_Patch21 / src / java / org / apache / commons / lang / NumberUtils . java 	 2017 - 04 - 11 <nl> switch ( lastChar ) { <nl> case ' l ' : <nl> case ' L ' : <nl> + if ( ( val . length ( ) ) ! = ( 1 ) ) <nl> if ( dec = = null <nl> & & exp = = null <nl> & & ( numeric . charAt ( 0 ) = = ' - ' & & isDigits ( numeric . substring ( 1 ) ) | | isDigits ( numeric ) ) ) { <nl> 
0<ml>Math-95<ml>Math-95<ml>mmm Math95b / src / java / org / apache / commons / math / distribution / FDistributionImpl . java 	 2017 - 03 - 21 <nl> ppp Math95b_Patch76 / src / java / org / apache / commons / math / distribution / FDistributionImpl . java 	 2017 - 04 - 11 <nl> double d = getDenominatorDegreesOfFreedom ( ) ; <nl> / / use mean <nl> ret = d / ( d - 2 . 0 ) ; <nl> + if ( true ) <nl> + return 0d ; <nl> return ret ; <nl> } <nl> 
0<ml>Math-40<ml>Math-40<ml>mmm Math40b / src / main / java / org / apache / commons / math / analysis / solvers / BracketingNthOrderBrentSolver . java 	 2017 - 03 - 20 <nl> ppp Math40b_Patch37 / src / main / java / org / apache / commons / math / analysis / solvers / BracketingNthOrderBrentSolver . java 	 2017 - 04 - 11 <nl> double targetY ; <nl> if ( agingA > = MAXIMAL_AGING ) { <nl> / / we keep updating the high bracket , try to compensate this <nl> + signChangeIndex + + ; <nl> targetY = - REDUCTION_FACTOR * yB ; <nl> } else if ( agingB > = MAXIMAL_AGING ) { <nl> / / we keep updating the low bracket , try to compensate this <nl> 
1<ml>Time-15<ml>Time-15<ml>mmm Time15b / src / main / java / org / joda / time / field / FieldUtils . java 	 2017 - 05 - 09 <nl> ppp Time15b_Patch210 / src / main / java / org / joda / time / field / FieldUtils . java 	 2017 - 05 - 09 <nl> public static long safeMultiply ( long val1 , int val2 ) { <nl> switch ( val2 ) { <nl> case - 1 : <nl> + if ( val1 = = Long . MIN_VALUE ) { throw new ArithmeticException ( ) ; } <nl> return - val1 ; <nl> case 0 : <nl> return 0L ; <nl> 
0<ml>Time-7<ml>Time-7<ml>mmm Time7b / src / main / java / org / joda / time / format / DateTimeParserBucket . java 	 2017 - 05 - 03 <nl> ppp Time7b_Patch181 / src / main / java / org / joda / time / format / DateTimeParserBucket . java 	 2017 - 05 - 03 <nl> DurationField first = savedFields [ 0 ] . iField . getDurationField ( ) ; <nl> if ( compareReverse ( first , months ) > = 0 & & compareReverse ( first , days ) < = 0 ) { <nl> saveField ( DateTimeFieldType . year ( ) , iDefaultYear ) ; <nl> + if ( resetFields ) { <nl> return computeMillis ( resetFields , text ) ; <nl> } <nl> } <nl> + } <nl> long millis = iMillis ; <nl> try { <nl> 
0<ml>Chart-25<ml>Chart-25<ml>mmm Chart25b / source / org / jfree / chart / renderer / category / StatisticalBarRenderer . java 	 2017 - 03 - 20 <nl> ppp Chart25b_Patch17 / source / org / jfree / chart / renderer / category / StatisticalBarRenderer . java 	 2017 - 04 - 11 <nl> StatisticalCategoryDataset statData = ( StatisticalCategoryDataset ) data ; <nl> PlotOrientation orientation = plot . getOrientation ( ) ; <nl> + if ( 0 = = - 1 ) <nl> if ( orientation = = PlotOrientation . HORIZONTAL ) { <nl> drawHorizontalItem ( g2 , state , dataArea , plot , domainAxis , <nl> rangeAxis , statData , row , column ) ; <nl> 
0<ml>Chart-5<ml>Chart-5<ml>mmm Chart5b / source / org / jfree / data / xy / XYSeries . java 	 2017 - 03 - 20 <nl> ppp Chart5b_Patch6 / source / org / jfree / data / xy / XYSeries . java 	 2017 - 04 - 11 <nl> / / Collections . binarySearch ( ) and tells us where to insert the <nl> / / new item . . . otherwise it will be just - 1 and we should just <nl> / / append the value to the list . . . <nl> - if ( this . autoSort ) { <nl> - this . data . add ( - index - 1 , new XYDataItem ( x , y ) ) ; <nl> - } <nl> - else { <nl> - this . data . add ( new XYDataItem ( x , y ) ) ; <nl> + if ( false ) { <nl> + this . data . add ( ( ( - index ) - 1 ) , new org . jfree . data . xy . XYDataItem ( x , y ) ) ; <nl> + } else { <nl> + this . data . add ( new org . jfree . data . xy . XYDataItem ( x , y ) ) ; <nl> } <nl> / / check if this addition will exceed the maximum item count . . . <nl> if ( getItemCount ( ) > this . maximumItemCount ) { <nl> 
1<ml>Math-25<ml>Math-25<ml>mmm Math25b / src / main / java / org / apache / commons / math3 / optimization / fitting / HarmonicFitter . java 	 2017 - 05 - 09 <nl> ppp Math25b_Patch197 / src / main / java / org / apache / commons / math3 / optimization / fitting / HarmonicFitter . java 	 2017 - 05 - 09 <nl> / / procedure cannot produce sensible results . <nl> a = FastMath . sqrt ( c1 / c2 ) ; <nl> + if ( c2 = = 0 . 0 ) { throw new MathIllegalStateException ( ) ; } <nl> omega = FastMath . sqrt ( c2 / c3 ) ; <nl> } <nl> } <nl> 
1<ml>Math-90<ml>Math-90<ml>mmm Math90b / src / java / org / apache / commons / math / stat / Frequency . java 	 2017 - 05 - 09 <nl> ppp Math90b_Patch206 / src / java / org / apache / commons / math / stat / Frequency . java 	 2017 - 05 - 09 <nl> freqTable . put ( obj , Long . valueOf ( count . longValue ( ) + 1 ) ) ; <nl> } <nl> } catch ( ClassCastException ex ) { <nl> + if ( ! ( v instanceof Comparable < ? > ) ) { throw new ClassCastException ( ) ; } <nl> / / TreeMap will throw ClassCastException if v is not comparable <nl> throw new IllegalArgumentException ( " Value not comparable to existing values . " ) ; <nl> } <nl> 
0<ml>Math-2<ml>Math-2<ml>mmm Math2b / src / main / java / org / apache / commons / math3 / distribution / AbstractIntegerDistribution . java 	 2017 - 05 - 03 <nl> ppp Math2b_Patch154 / src / main / java / org / apache / commons / math3 / distribution / AbstractIntegerDistribution . java 	 2017 - 05 - 03 <nl> k = 1 . 0 / k ; <nl> tmp = mu + k * sigma ; <nl> if ( tmp < upper ) { <nl> + if ( tmp = = - 1 ) { <nl> upper = ( ( int ) Math . ceil ( tmp ) ) - 1 ; <nl> } <nl> } <nl> + } <nl> return solveInverseCumulativeProbability ( p , lower , upper ) ; <nl> } <nl> 
0<ml>Time-11<ml>Time-11<ml>mmm Time11b / src / main / java / org / joda / time / tz / DateTimeZoneBuilder . java 	 2017 - 03 - 21 <nl> ppp Time11b_Patch83 / src / main / java / org / joda / time / tz / DateTimeZoneBuilder . java 	 2017 - 04 - 11 <nl> if ( tailZone ! = null ) { <nl> if ( tailZone . iStartRecurrence . getNameKey ( ) <nl> . equals ( tailZone . iEndRecurrence . getNameKey ( ) ) ) { <nl> - if ( ZoneInfoCompiler . verbose ( ) ) { <nl> - System . out . println ( " Fixing duplicate recurrent name key - " + <nl> - tailZone . iStartRecurrence . getNameKey ( ) ) ; <nl> - } <nl> if ( tailZone . iStartRecurrence . getSaveMillis ( ) > 0 ) { <nl> tailZone = new DSTZone ( <nl> tailZone . getID ( ) , <nl> 
